mes_ocu,dia_sem_ocu,hora_ocu,depto_ocu,mupio_ocu,zona_ocu,mayor_menor,tipo_veh,color_veh,modelo_veh,marca_veh,tipo_eve,estado_con,g_modelo_veh,sex_cond,edad_con,edad_con_grupo,anio_ocu_file,num_corre,anio_ocu_dataset,anio_ocu,g_hora
diciembre,viernes,0.0,1.0,114.0,,mayor,automovil,4.0,9999,honda,colision,9.0,ignorado,hombre,37,35-39,2021,86796.0,2021.0,2021.0,1.0
diciembre,viernes,7.0,1.0,115.0,,mayor,motocicleta,1.0,2012,ignorado,colision,1.0,ignorado,hombre,25,25-29,2021,86797.0,2021.0,2021.0,2.0
diciembre,viernes,12.0,1.0,108.0,,mayor,automovil,3.0,1996,toyota,colision,9.0,ignorado,hombre,31,30-34,2021,86798.0,2021.0,2021.0,3.0
diciembre,viernes,12.0,1.0,108.0,,mayor,motocicleta,5.0,2014,honda,colision,9.0,ignorado,hombre,36,35-39,2021,86799.0,2021.0,2021.0,3.0
diciembre,viernes,21.0,19.0,1911.0,,mayor,motocicleta,2.0,9999,honda,colision,1.0,ignorado,hombre,27,25-29,2021,86800.0,2021.0,2021.0,4.0
diciembre,viernes,21.0,19.0,1911.0,,mayor,motocicleta,2.0,2017,yamaha,colision,1.0,ignorado,hombre,23,20-24,2021,86801.0,2021.0,2021.0,4.0
diciembre,viernes,20.0,5.0,501.0,,ignorado,automovil,99.0,9999,ignorado,colision,1.0,ignorado,hombre,999,65-69,2021,86802.0,2021.0,2021.0,4.0
diciembre,viernes,20.0,5.0,501.0,,ignorado,motocicleta,99.0,9999,ignorado,colision,1.0,ignorado,hombre,999,65-69,2021,86803.0,2021.0,2021.0,4.0
diciembre,viernes,14.0,6.0,608.0,,mayor,camion,2.0,9999,freightliner,colision,1.0,ignorado,hombre,30,30-34,2021,86804.0,2021.0,2021.0,3.0
diciembre,viernes,14.0,6.0,608.0,,mayor,cabezal,2.0,9999,freightliner,colision,1.0,ignorado,hombre,48,45-49,2021,86805.0,2021.0,2021.0,3.0
diciembre,viernes,21.0,11.0,1101.0,,mayor,cuatrimoto,1.0,9999,bajaj,colision,1.0,ignorado,hombre,25,25-29,2021,86806.0,2021.0,2021.0,4.0
diciembre,viernes,21.0,11.0,1101.0,,ignorado,pick up,4.0,9999,toyota,colision,1.0,ignorado,hombre,999,65-69,2021,86807.0,2021.0,2021.0,4.0
diciembre,viernes,21.0,9.0,901.0,,ignorado,automovil,99.0,9999,ignorado,colision,1.0,ignorado,hombre,999,65-69,2021,86808.0,2021.0,2021.0,4.0
diciembre,viernes,21.0,9.0,901.0,,mayor,motocicleta,99.0,9999,bajaj,colision,1.0,ignorado,hombre,27,25-29,2021,86809.0,2021.0,2021.0,4.0
diciembre,viernes,18.0,8.0,801.0,,mayor,automovil,99.0,9999,ignorado,colision,1.0,ignorado,hombre,53,50-54,2021,86810.0,2021.0,2021.0,4.0
diciembre,viernes,18.0,8.0,801.0,,mayor,automovil,99.0,9999,ignorado,colision,1.0,ignorado,hombre,43,40-44,2021,86811.0,2021.0,2021.0,4.0
diciembre,viernes,23.0,8.0,801.0,,mayor,automovil,6.0,1998,honda,colision,1.0,ignorado,hombre,23,20-24,2021,86812.0,2021.0,2021.0,4.0
diciembre,viernes,23.0,8.0,801.0,,menor,camioneta,4.0,9999,honda,colision,1.0,ignorado,mujer,14,menor de 15,2021,86813.0,2021.0,2021.0,4.0
diciembre,viernes,16.0,16.0,1604.0,,mayor,automovil,4.0,2000,toyota,colision,2.0,ignorado,hombre,26,25-29,2021,86814.0,2021.0,2021.0,3.0
diciembre,viernes,16.0,16.0,1604.0,,mayor,motocicleta,5.0,2000,honda,colision,1.0,ignorado,hombre,39,35-39,2021,86815.0,2021.0,2021.0,3.0
diciembre,viernes,20.0,2.0,202.0,,mayor,bus urbano,99.0,9999,ford,colision,1.0,ignorado,hombre,57,55-59,2021,86816.0,2021.0,2021.0,4.0
diciembre,viernes,20.0,2.0,202.0,,ignorado,motocicleta,2.0,9999,serpento,colision,9.0,ignorado,hombre,999,65-69,2021,86817.0,2021.0,2021.0,4.0
diciembre,viernes,17.0,18.0,1804.0,,mayor,motocicleta,5.0,9999,freedom,colision,1.0,ignorado,mujer,26,25-29,2021,86818.0,2021.0,2021.0,3.0
diciembre,viernes,17.0,18.0,1804.0,,mayor,motocicleta,1.0,2005,honda,colision,1.0,ignorado,hombre,30,30-34,2021,86819.0,2021.0,2021.0,3.0
diciembre,viernes,0.0,14.0,1415.0,,mayor,automovil,4.0,2010,mazda,colision,1.0,ignorado,hombre,30,30-34,2021,86820.0,2021.0,2021.0,1.0
diciembre,viernes,0.0,14.0,1415.0,,ignorado,motocicleta,5.0,9999,honda,colision,1.0,ignorado,hombre,999,65-69,2021,86821.0,2021.0,2021.0,1.0
diciembre,sabado,18.0,1.0,101.0,,mayor,camion,2.0,2013,hino,colision,1.0,ignorado,hombre,45,45-49,2021,86822.0,2021.0,2021.0,4.0
diciembre,sabado,18.0,1.0,101.0,,mayor,motocicleta,1.0,9999,tvs apache,colision,1.0,ignorado,hombre,25,25-29,2021,86823.0,2021.0,2021.0,4.0
diciembre,sabado,23.0,1.0,101.0,,mayor,motocicleta,5.0,2016,italika,desprendimiento,1.0,ignorado,hombre,38,35-39,2021,86824.0,2021.0,2021.0,4.0
diciembre,sabado,22.0,1.0,101.0,,mayor,automovil,4.0,2018,mazda,colision,1.0,ignorado,hombre,30,30-34,2021,86825.0,2021.0,2021.0,4.0
diciembre,sabado,22.0,1.0,101.0,,mayor,automovil,4.0,1999,chevrolet,colision,1.0,ignorado,hombre,25,25-29,2021,86826.0,2021.0,2021.0,4.0
diciembre,sabado,7.0,1.0,101.0,,mayor,motocicleta,5.0,9999,honda,colision,1.0,ignorado,hombre,19,15-19,2021,86827.0,2021.0,2021.0,2.0
diciembre,sabado,7.0,1.0,101.0,,ignorado,automovil,3.0,9999,ignorado,colision,9.0,ignorado,ignorado,999,65-69,2021,86828.0,2021.0,2021.0,2.0
diciembre,sabado,4.0,1.0,101.0,,mayor,motocicleta,5.0,9999,honda,colision,1.0,ignorado,hombre,28,25-29,2021,86829.0,2021.0,2021.0,1.0
diciembre,sabado,0.0,1.0,101.0,,mayor,motocicleta,2.0,9999,freedom,colision,1.0,ignorado,hombre,28,25-29,2021,86830.0,2021.0,2021.0,1.0
diciembre,sabado,3.0,1.0,115.0,,mayor,motocicleta,2.0,9999,ignorado,colision,1.0,ignorado,hombre,34,30-34,2021,86831.0,2021.0,2021.0,1.0
diciembre,sabado,3.0,1.0,115.0,,mayor,motocicleta,3.0,9999,tvs apache,colision,1.0,ignorado,hombre,22,20-24,2021,86832.0,2021.0,2021.0,1.0
diciembre,sabado,18.0,1.0,115.0,,mayor,motocicleta,5.0,9999,hero hunk,colision,1.0,ignorado,hombre,26,25-29,2021,86833.0,2021.0,2021.0,4.0
diciembre,sabado,18.0,1.0,115.0,,mayor,motocicleta,1.0,9999,yamaha,colision,1.0,ignorado,hombre,23,20-24,2021,86834.0,2021.0,2021.0,4.0
diciembre,sabado,21.0,1.0,116.0,,mayor,automovil,11.0,9999,toyota,colision,1.0,ignorado,hombre,23,20-24,2021,86835.0,2021.0,2021.0,4.0
diciembre,sabado,21.0,1.0,116.0,,mayor,motocicleta,5.0,9999,bajaj,colision,1.0,ignorado,hombre,29,25-29,2021,86836.0,2021.0,2021.0,4.0
diciembre,sabado,18.0,1.0,108.0,,mayor,automovil,4.0,9999,mazda,colision,2.0,ignorado,hombre,32,30-34,2021,86837.0,2021.0,2021.0,4.0
diciembre,sabado,18.0,1.0,108.0,,ignorado,pick up,3.0,9999,toyota,colision,1.0,ignorado,hombre,999,65-69,2021,86838.0,2021.0,2021.0,4.0
diciembre,sabado,22.0,1.0,108.0,,mayor,camioneta,2.0,2006,scion,colision,2.0,ignorado,hombre,54,50-54,2021,86839.0,2021.0,2021.0,4.0
diciembre,sabado,22.0,1.0,108.0,,ignorado,camioneta,4.0,2000,toyota,colision,1.0,ignorado,hombre,999,65-69,2021,86840.0,2021.0,2021.0,4.0
diciembre,sabado,7.0,1.0,108.0,,menor,motocicleta,1.0,9999,hero hunk,choque,1.0,ignorado,hombre,16,15-19,2021,86841.0,2021.0,2021.0,2.0
diciembre,sabado,15.0,22.0,2201.0,,mayor,camioneta,11.0,2006,hummer,colision,2.0,ignorado,hombre,45,45-49,2021,86842.0,2021.0,2021.0,3.0
diciembre,sabado,15.0,22.0,2201.0,,mayor,camioneta,4.0,2004,honda,colision,9.0,ignorado,hombre,45,45-49,2021,86843.0,2021.0,2021.0,3.0
diciembre,sabado,15.0,22.0,2201.0,,mayor,automovil,4.0,2006,ignorado,colision,9.0,ignorado,hombre,45,45-49,2021,86844.0,2021.0,2021.0,3.0
diciembre,sabado,20.0,20.0,2001.0,,mayor,motocicleta,99.0,9999,suzuki,colision,9.0,ignorado,hombre,30,30-34,2021,86845.0,2021.0,2021.0,4.0
diciembre,sabado,20.0,20.0,2001.0,,mayor,motocicleta,2.0,9999,honda,colision,9.0,ignorado,hombre,30,30-34,2021,86846.0,2021.0,2021.0,4.0
diciembre,sabado,0.0,20.0,2001.0,,mayor,motocicleta,5.0,9999,bajaj,derrape,1.0,ignorado,hombre,26,25-29,2021,86847.0,2021.0,2021.0,1.0
diciembre,sabado,21.0,19.0,1907.0,,mayor,motocicleta,99.0,9999,ignorado,colision,1.0,ignorado,hombre,38,35-39,2021,86848.0,2021.0,2021.0,4.0
diciembre,sabado,21.0,19.0,1907.0,,mayor,motocicleta,5.0,9999,bajaj,colision,1.0,ignorado,hombre,20,20-24,2021,86849.0,2021.0,2021.0,4.0
diciembre,sabado,20.0,5.0,501.0,,mayor,camioneta,10.0,2011,hyundai,colision,9.0,ignorado,hombre,28,25-29,2021,86850.0,2021.0,2021.0,4.0
diciembre,sabado,20.0,5.0,501.0,,mayor,motocicleta,1.0,9999,bajaj,colision,9.0,ignorado,hombre,26,25-29,2021,86851.0,2021.0,2021.0,4.0
diciembre,sabado,1.0,5.0,511.0,,mayor,motocicleta,99.0,9999,italika,derrape,9.0,ignorado,hombre,28,25-29,2021,86852.0,2021.0,2021.0,1.0
diciembre,sabado,23.0,5.0,511.0,,mayor,automovil,2.0,9999,chevrolet,colision,9.0,ignorado,mujer,46,45-49,2021,86853.0,2021.0,2021.0,4.0
diciembre,sabado,23.0,5.0,511.0,,mayor,automovil,5.0,9999,honda,colision,9.0,ignorado,mujer,26,25-29,2021,86854.0,2021.0,2021.0,4.0
