mes_ocu,dia_sem_ocu,hora_ocu,g_hora,depto_ocu,mupio_ocu,zona_ocu,tipo_veh,color_veh,modelo_veh,marca_veh,tipo_eve,anio_ocu_file,num_corre,anio_ocu_dataset,anio_ocu
enero,martes,18.0,4,17.0,1701.0,,motocicleta,negro,9999,tvs apache,colision,2013,255.0,,2013.0
enero,miercoles,22.0,4,20.0,2001.0,,pick up,blanco,9999,land rover,colision,2013,256.0,,2013.0
enero,miercoles,17.0,3,10.0,1010.0,,camioneta,verde,9999,hino,colision,2013,257.0,,2013.0
enero,miercoles,15.0,3,11.0,1101.0,,camioneta,negro,9999,land rover,colision,2013,258.0,,2013.0
enero,miercoles,16.0,3,4.0,403.0,,automovil,negro,9999,land rover,choque,2013,259.0,,2013.0
enero,jueves,20.0,4,1.0,108.0,,automovil,gris,9999,jaguar,colision,2013,260.0,,2013.0
enero,jueves,19.0,4,20.0,2001.0,,automovil,negro,9999,geo,choque,2013,261.0,,2013.0
enero,jueves,6.0,2,19.0,1904.0,,automovil,gris,2005,geo,choque,2013,262.0,,2013.0
enero,jueves,23.0,4,10.0,1001.0,,automovil,negro,1996,geo,choque,2013,263.0,,2013.0
enero,jueves,14.0,3,18.0,1804.0,,pick up,rojo,9999,jmc,vuelco,2013,264.0,,2013.0
enero,jueves,14.0,3,17.0,1708.0,,motocicleta,ignorado,9999,jmc,colision,2013,265.0,,2013.0
enero,jueves,11.0,2,4.0,412.0,,automovil,ignorado,9999,jmc,caida,2013,266.0,,2013.0
enero,jueves,20.0,4,4.0,409.0,,camion,blanco,2005,gmc,colision,2013,267.0,,2013.0
febrero,viernes,12.0,3,1.0,101.0,,pick up,turquesa,1996,jmc,colision,2013,268.0,,2013.0
febrero,viernes,9.0,2,1.0,101.0,,automovil,blanco,9999,jeep,colision,2013,269.0,,2013.0
febrero,viernes,1.0,1,9.0,917.0,,cabezal,rojo,9999,dodge,choque,2013,270.0,,2013.0
febrero,sabado,6.0,2,1.0,101.0,,automovil,blanco,1999,geo,colision,2013,271.0,,2013.0
febrero,sabado,7.0,2,1.0,101.0,,bus urbano,azul,2010,jaguar,colision,2013,272.0,,2013.0
febrero,sabado,8.0,2,1.0,101.0,,motocicleta,negro,9999,jmc,colision,2013,273.0,,2013.0
febrero,sabado,9.0,2,1.0,101.0,,pick up,negro,9999,land rover,colision,2013,274.0,,2013.0
febrero,sabado,23.0,4,1.0,101.0,,motocicleta,negro,9999,tvs apache,colision,2013,275.0,,2013.0
febrero,sabado,11.0,2,1.0,101.0,,motocicleta,rojo,9999,geo,colision,2013,276.0,,2013.0
febrero,sabado,8.0,2,1.0,113.0,,camioneta,blanco,2013,internacional,colision,2013,277.0,,2013.0
febrero,sabado,7.0,2,1.0,102.0,,pick up,negro,9999,land rover,colision,2013,278.0,,2013.0
febrero,sabado,22.0,4,1.0,101.0,,automovil,blanco,9999,jmc,colision,2013,279.0,,2013.0
febrero,sabado,21.0,4,1.0,101.0,,motocicleta,negro,9999,jmc,vuelco,2013,280.0,,2013.0
febrero,sabado,0.0,1,1.0,101.0,,motocicleta,negro,9999,jmc,colision,2013,281.0,,2013.0
febrero,sabado,13.0,3,1.0,115.0,,motocicleta,rojo,9999,geo,colision,2013,282.0,,2013.0
febrero,sabado,13.0,3,5.0,502.0,,automovil,blanco,9999,italika,vuelco,2013,283.0,,2013.0
febrero,sabado,0.0,1,5.0,501.0,,motocicleta,rojo,9999,kenworth,colision,2013,284.0,,2013.0
febrero,sabado,21.0,4,5.0,501.0,,motocicleta,rojo,2006,jmc,colision,2013,285.0,,2013.0
febrero,sabado,18.0,4,10.0,1010.0,,pick up,blanco,9999,land rover,colision,2013,286.0,,2013.0
febrero,sabado,19.0,4,11.0,1101.0,,pick up,corinto,1986,land rover,colision,2013,287.0,,2013.0
febrero,sabado,19.0,4,9.0,901.0,,pick up,azul,1996,land rover,colision,2013,288.0,,2013.0
febrero,sabado,16.0,3,9.0,920.0,,motocicleta,azul,2004,geo,choque,2013,289.0,,2013.0
febrero,sabado,0.0,1,16.0,1601.0,,automovil,negro,1997,italika,choque,2013,290.0,,2013.0
febrero,sabado,8.0,2,18.0,1805.0,,cabezal,azul,1995,dodge,colision,2013,291.0,,2013.0
febrero,sabado,8.0,2,14.0,1408.0,,pick up,beige,1985,land rover,colision,2013,292.0,,2013.0
febrero,sabado,14.0,3,14.0,1412.0,,pick up,negro,1987,land rover,vuelco,2013,293.0,,2013.0
febrero,sabado,11.0,2,3.0,301.0,,automovil,negro,9999,jeep,colision,2013,294.0,,2013.0
febrero,sabado,11.0,2,3.0,301.0,,motocicleta,azul,9999,great wall,colision,2013,295.0,,2013.0
febrero,domingo,3.0,1,1.0,101.0,,automovil,rojo,2005,daewoo,choque,2013,296.0,,2013.0
febrero,domingo,0.0,1,1.0,101.0,,automovil,gris,2004,italika,colision,2013,297.0,,2013.0
febrero,domingo,23.0,4,1.0,108.0,,automovil,blanco,9999,jmc,colision,2013,298.0,,2013.0
febrero,domingo,14.0,3,1.0,110.0,,motocicleta,azul,2005,kinlon,colision,2013,299.0,,2013.0
febrero,domingo,14.0,3,1.0,109.0,,automovil,gris,9999,land rover,colision,2013,300.0,,2013.0
febrero,domingo,16.0,3,1.0,108.0,,bus urbano,rojo,9999,jaguar,choque,2013,301.0,,2013.0
febrero,domingo,9.0,2,22.0,2211.0,,pick up,negro,1999,daihatsu,vuelco,2013,302.0,,2013.0
febrero,domingo,20.0,4,21.0,2101.0,,cabezal,blanco,1997,jmc,colision,2013,303.0,,2013.0
febrero,domingo,12.0,3,19.0,1902.0,,motocicleta,negro,9999,great wall,colision,2013,304.0,,2013.0
febrero,domingo,23.0,4,5.0,504.0,,camioneta,azul,9999,gmc,colision,2013,305.0,,2013.0
febrero,domingo,15.0,3,5.0,501.0,,automovil,verde,1993,land rover,colision,2013,306.0,,2013.0
febrero,domingo,23.0,4,6.0,601.0,,pick up,beige,1984,jeep,colision,2013,307.0,,2013.0
febrero,domingo,22.0,4,9.0,920.0,,pick up,beige,1984,chrysler,colision,2013,308.0,,2013.0
febrero,domingo,0.0,1,9.0,901.0,,automovil,beige,9999,internacional,colision,2013,309.0,,2013.0
febrero,domingo,21.0,4,12.0,1201.0,,camion,blanco,9999,freedom,colision,2013,310.0,,2013.0
febrero,domingo,20.0,4,16.0,1609.0,,camioneta,blanco,2004,jeep,caida,2013,311.0,,2013.0
febrero,domingo,11.0,2,16.0,1605.0,,bus urbano,celeste,2000,internacional,caida,2013,312.0,,2013.0
febrero,domingo,21.0,4,18.0,1801.0,,pick up,amarillo,2006,gmc,colision,2013,313.0,,2013.0
febrero,domingo,4.0,1,18.0,1804.0,,pick up,corinto,1992,land rover,colision,2013,314.0,,2013.0
febrero,domingo,5.0,1,3.0,312.0,,motocicleta,gris,9999,jmc,caida,2013,315.0,,2013.0
febrero,lunes,6.0,2,1.0,101.0,,motocicleta,corinto,9999,jmc,colision,2013,316.0,,2013.0
febrero,lunes,23.0,4,1.0,116.0,,motocicleta,rojo,9999,tvs apache,colision,2013,317.0,,2013.0
febrero,lunes,23.0,4,1.0,115.0,,camion,amarillo,9999,jmc,colision,2013,318.0,,2013.0
febrero,lunes,0.0,1,1.0,111.0,,pick up,rojo,1995,land rover,colision,2013,319.0,,2013.0
febrero,lunes,19.0,4,5.0,501.0,,bus extraurbano,amarillo,9999,daihatsu,colision,2013,320.0,,2013.0
febrero,lunes,15.0,3,13.0,1302.0,,pick up,azul,9999,land rover,choque,2013,321.0,,2013.0
febrero,lunes,20.0,4,13.0,1302.0,,pick up,gris,1985,land rover,colision,2013,322.0,,2013.0
febrero,lunes,0.0,1,16.0,1604.0,,pick up,rojo,2001,gmc,colision,2013,323.0,,2013.0
febrero,lunes,21.0,4,3.0,302.0,,camioneta,ignorado,9999,kinlon,colision,2013,324.0,,2013.0
febrero,martes,8.0,2,1.0,101.0,,motocicleta,negro,9999,geo,colision,2013,325.0,,2013.0
febrero,martes,9.0,2,1.0,108.0,,automovil,azul,9999,italika,colision,2013,326.0,,2013.0
febrero,martes,23.0,4,22.0,2205.0,,cabezal,rojo,9999,dodge,colision,2013,327.0,,2013.0
febrero,martes,6.0,2,22.0,2202.0,,pick up,gris,1996,land rover,choque,2013,328.0,,2013.0
febrero,martes,22.0,4,5.0,502.0,,motocicleta,rojo,9999,great wall,colision,2013,329.0,,2013.0
febrero,martes,22.0,4,9.0,914.0,,pick up,rojo,9999,land rover,choque,2013,330.0,,2013.0
febrero,martes,2.0,1,8.0,801.0,,pick up,rojo,1990,land rover,colision,2013,331.0,,2013.0
febrero,martes,23.0,4,16.0,1602.0,,pick up,azul,9999,jeep,colision,2013,332.0,,2013.0
febrero,martes,18.0,4,17.0,1708.0,,motocicleta,ignorado,9999,jmc,colision,2013,333.0,,2013.0
febrero,martes,8.0,2,4.0,401.0,,motocicleta,rojo,2007,geo,colision,2013,334.0,,2013.0
febrero,miercoles,1.0,1,1.0,101.0,,pick up,rojo,2001,jumbo,colision,2013,335.0,,2013.0
febrero,miercoles,17.0,3,20.0,2003.0,,motocicleta,negro,9999,kinlon,colision,2013,336.0,,2013.0
febrero,miercoles,0.0,1,11.0,1101.0,,camion,blanco,9999,dodge,colision,2013,337.0,,2013.0
febrero,miercoles,19.0,4,9.0,901.0,,camioneta,azul,2005,geo,colision,2013,338.0,,2013.0
febrero,miercoles,2.0,1,9.0,920.0,,automovil,verde,1998,mahindra,choque,2013,339.0,,2013.0
febrero,miercoles,20.0,4,18.0,1801.0,,motocicleta,negro,2012,kinlon,colision,2013,340.0,,2013.0
febrero,jueves,2.0,1,1.0,101.0,,camioneta,gris,9999,audi,choque,2013,341.0,,2013.0
febrero,jueves,12.0,3,10.0,1010.0,,motocicleta,rojo,2010,tvs apache,colision,2013,342.0,,2013.0
febrero,jueves,14.0,3,10.0,1014.0,,automovil,beige,2012,avanti,colision,2013,343.0,,2013.0
febrero,jueves,17.0,3,18.0,1804.0,,motocicleta,gris,9999,jmc,colision,2013,344.0,,2013.0
febrero,jueves,22.0,4,14.0,1406.0,,bus extraurbano,ignorado,9999,jmc,vuelco,2013,345.0,,2013.0
febrero,jueves,7.0,2,4.0,401.0,,camion,ignorado,9999,jmc,colision,2013,346.0,,2013.0
febrero,viernes,8.0,2,1.0,101.0,,taxi,blanco,2005,land rover,colision,2013,347.0,,2013.0
febrero,viernes,11.0,2,1.0,101.0,,bus urbano,ignorado,9999,alfa romeo,colision,2013,348.0,,2013.0
febrero,viernes,2.0,1,1.0,102.0,,pick up,verde,9999,land rover,choque,2013,349.0,,2013.0
febrero,viernes,18.0,4,1.0,101.0,,pick up,blanco,9999,jmc,choque,2013,350.0,,2013.0
febrero,viernes,23.0,4,1.0,116.0,,microbus,azul,2005,mahindra,colision,2013,351.0,,2013.0
febrero,viernes,23.0,4,20.0,2001.0,,automovil,gris,9999,geo,choque,2013,352.0,,2013.0
febrero,viernes,21.0,4,20.0,2011.0,,camioneta,azul,9999,daihatsu,choque,2013,353.0,,2013.0
febrero,viernes,23.0,4,5.0,509.0,,pick up,ignorado,9999,jmc,colision,2013,354.0,,2013.0
febrero,viernes,10.0,2,5.0,501.0,,pick up,gris,1997,jumbo,colision,2013,355.0,,2013.0
febrero,viernes,7.0,2,10.0,1020.0,,motocicleta,rojo,9999,great wall,colision,2013,356.0,,2013.0
febrero,viernes,1.0,1,11.0,1101.0,,automovil,ignorado,9999,jmc,choque,2013,357.0,,2013.0
febrero,viernes,22.0,4,12.0,1203.0,,bus urbano,ignorado,9999,jmc,choque,2013,358.0,,2013.0
febrero,viernes,22.0,4,18.0,1801.0,,bus urbano,amarillo,1996,jmc,colision,2013,359.0,,2013.0
febrero,viernes,8.0,2,7.0,718.0,,mototaxi,amarillo,9999,tvs apache,colision,2013,360.0,,2013.0
febrero,sabado,9.0,2,1.0,101.0,,pick up,verde,1996,land rover,colision,2013,361.0,,2013.0
febrero,sabado,20.0,4,1.0,101.0,,pick up,gris,9999,land rover,choque,2013,362.0,,2013.0
febrero,sabado,2.0,1,1.0,101.0,,automovil,corinto,1994,italika,colision,2013,363.0,,2013.0
febrero,sabado,3.0,1,1.0,101.0,,automovil,rojo,2004,mahindra,colision,2013,364.0,,2013.0
febrero,sabado,18.0,4,1.0,101.0,,taxi,blanco,2006,land rover,colision,2013,365.0,,2013.0
febrero,sabado,11.0,2,1.0,101.0,,pick up,blanco,2005,jumbo,colision,2013,366.0,,2013.0
febrero,sabado,6.0,2,19.0,1906.0,,pick up,ignorado,9999,jeep,colision,2013,367.0,,2013.0
febrero,sabado,15.0,3,19.0,1907.0,,pick up,rojo,9999,land rover,colision,2013,368.0,,2013.0
febrero,sabado,7.0,2,11.0,1102.0,,camioneta,verde,9999,land rover,colision,2013,369.0,,2013.0
febrero,sabado,19.0,4,11.0,1107.0,,motocicleta,ignorado,9999,jmc,colision,2013,370.0,,2013.0
febrero,sabado,11.0,2,12.0,1216.0,,pick up,blanco,1984,land rover,colision,2013,371.0,,2013.0
febrero,sabado,23.0,4,16.0,1607.0,,motocicleta,ignorado,9999,jmc,choque,2013,372.0,,2013.0
febrero,domingo,0.0,1,1.0,101.0,,bus urbano,rojo,1997,jaguar,colision,2013,373.0,,2013.0
febrero,domingo,2.0,1,1.0,101.0,,automovil,ignorado,9999,jmc,choque,2013,374.0,,2013.0
febrero,domingo,1.0,1,1.0,101.0,,motocicleta,rojo,9999,tvs apache,vuelco,2013,375.0,,2013.0
febrero,domingo,16.0,3,1.0,101.0,,taxi,ignorado,9999,jmc,choque,2013,376.0,,2013.0
febrero,domingo,3.0,1,1.0,101.0,,automovil,ignorado,9999,jmc,vuelco,2013,377.0,,2013.0
febrero,domingo,22.0,4,1.0,101.0,,automovil,negro,9999,land rover,choque,2013,378.0,,2013.0
febrero,domingo,16.0,3,1.0,115.0,,automovil,ignorado,9999,jmc,colision,2013,379.0,,2013.0
febrero,domingo,23.0,4,6.0,614.0,,pick up,verde,9999,jmc,choque,2013,380.0,,2013.0
febrero,domingo,20.0,4,10.0,1001.0,,pick up,negro,1981,gmc,colision,2013,381.0,,2013.0
febrero,domingo,4.0,1,10.0,1001.0,,motocicleta,azul,9999,geo,vuelco,2013,382.0,,2013.0
febrero,domingo,22.0,4,16.0,1604.0,,automovil,beige,9999,land rover,colision,2013,383.0,,2013.0
febrero,domingo,5.0,1,14.0,1420.0,,motocicleta,ignorado,9999,jmc,vuelco,2013,384.0,,2013.0
febrero,domingo,18.0,4,17.0,1707.0,,bus extraurbano,gris,9999,jaguar,colision,2013,385.0,,2013.0
febrero,domingo,16.0,3,4.0,403.0,,motocicleta,negro,2012,jmc,vuelco,2013,386.0,,2013.0
febrero,domingo,0.0,1,3.0,307.0,,pick up,azul,1988,jumbo,colision,2013,387.0,,2013.0
febrero,lunes,13.0,3,1.0,101.0,,cabezal,negro,1987,dodge,colision,2013,388.0,,2013.0
febrero,lunes,18.0,4,1.0,101.0,,microbus,gris,9999,land rover,colision,2013,389.0,,2013.0
febrero,lunes,18.0,4,1.0,101.0,,motocicleta,negro,2012,tvs apache,vuelco,2013,390.0,,2013.0
febrero,lunes,22.0,4,1.0,101.0,,automovil,negro,9999,land rover,choque,2013,391.0,,2013.0
febrero,lunes,11.0,2,1.0,101.0,,pick up,negro,9999,land rover,colision,2013,392.0,,2013.0
febrero,lunes,11.0,2,1.0,115.0,,camion,blanco,2011,internacional,colision,2013,393.0,,2013.0
febrero,lunes,10.0,2,1.0,108.0,,automovil,gris,2005,genesis,colision,2013,394.0,,2013.0
febrero,lunes,22.0,4,1.0,110.0,,motocicleta,rojo,2011,tvs apache,vuelco,2013,395.0,,2013.0
febrero,lunes,12.0,3,22.0,2214.0,,automovil,verde,1997,land rover,colision,2013,396.0,,2013.0
febrero,lunes,1.0,1,19.0,1904.0,,mototaxi,beige,2009,tvs apache,colision,2013,397.0,,2013.0
febrero,lunes,2.0,1,19.0,1902.0,,automovil,rojo,2005,italika,colision,2013,398.0,,2013.0
febrero,lunes,11.0,2,12.0,1201.0,,motocicleta,blanco,9999,geo,colision,2013,399.0,,2013.0
febrero,lunes,18.0,4,13.0,1301.0,,pick up,rojo,1998,land rover,colision,2013,400.0,,2013.0
febrero,lunes,17.0,3,13.0,1326.0,,pick up,corinto,9999,jmc,colision,2013,401.0,,2013.0
febrero,lunes,14.0,3,16.0,1615.0,,pick up,rojo,9999,land rover,caida,2013,402.0,,2013.0
febrero,lunes,23.0,4,18.0,1801.0,,motocicleta,negro,2012,jmc,colision,2013,403.0,,2013.0
febrero,martes,20.0,4,1.0,101.0,,automovil,ignorado,9999,jmc,colision,2013,404.0,,2013.0
febrero,martes,19.0,4,1.0,101.0,,pick up,negro,9999,land rover,colision,2013,405.0,,2013.0
febrero,martes,13.0,3,1.0,101.0,,pick up,gris,9999,daihatsu,colision,2013,406.0,,2013.0
febrero,martes,18.0,4,20.0,2011.0,,pick up,rojo,1974,land rover,colision,2013,407.0,,2013.0
febrero,martes,22.0,4,19.0,1901.0,,pick up,blanco,9999,jumbo,colision,2013,408.0,,2013.0
febrero,martes,13.0,3,15.0,1501.0,,motocicleta,gris,9999,kinlon,colision,2013,409.0,,2013.0
febrero,martes,9.0,2,4.0,401.0,,automovil,gris,2001,italika,colision,2013,410.0,,2013.0
febrero,miercoles,6.0,2,1.0,101.0,,automovil,rojo,1998,jumbo,colision,2013,411.0,,2013.0
febrero,miercoles,20.0,4,22.0,2202.0,,microbus,blanco,9999,land rover,colision,2013,412.0,,2013.0
febrero,miercoles,15.0,3,20.0,2001.0,,automovil,gris,9999,jeep,colision,2013,413.0,,2013.0
febrero,miercoles,9.0,2,19.0,1903.0,,cabezal,blanco,2005,dodge,colision,2013,414.0,,2013.0
febrero,miercoles,18.0,4,5.0,504.0,,pick up,corinto,9999,land rover,choque,2013,415.0,,2013.0
febrero,miercoles,15.0,3,12.0,1201.0,,pick up,rojo,9999,land rover,colision,2013,416.0,,2013.0
febrero,miercoles,19.0,4,8.0,801.0,,camioneta,blanco,9999,internacional,colision,2013,417.0,,2013.0
febrero,miercoles,18.0,4,4.0,406.0,,camion,blanco,9999,jmc,vuelco,2013,418.0,,2013.0
febrero,jueves,21.0,4,1.0,101.0,,pick up,negro,9999,daihatsu,colision,2013,419.0,,2013.0
febrero,jueves,17.0,3,1.0,101.0,,panel,blanco,2006,avanti,colision,2013,420.0,,2013.0
febrero,jueves,21.0,4,1.0,114.0,,motocicleta,azul,9999,tvs apache,choque,2013,421.0,,2013.0
febrero,jueves,5.0,1,22.0,2205.0,,automovil,blanco,2002,jeep,choque,2013,422.0,,2013.0
febrero,jueves,6.0,2,5.0,501.0,,ignorado,ignorado,9999,jmc,colision,2013,423.0,,2013.0
febrero,jueves,21.0,4,6.0,614.0,,mototaxi,rojo,9999,tvs apache,colision,2013,424.0,,2013.0
febrero,jueves,5.0,1,9.0,917.0,,automovil,corinto,9999,jumbo,colision,2013,425.0,,2013.0
febrero,jueves,15.0,3,13.0,1301.0,,pick up,azul,1986,land rover,colision,2013,426.0,,2013.0
febrero,jueves,7.0,2,16.0,1601.0,,microbus,blanco,9999,land rover,colision,2013,427.0,,2013.0
febrero,jueves,6.0,2,2.0,207.0,,camion,blanco,2003,jeep,colision,2013,428.0,,2013.0
febrero,jueves,8.0,2,17.0,1701.0,,pick up,rojo,9999,land rover,colision,2013,429.0,,2013.0
febrero,jueves,19.0,4,7.0,719.0,,pick up,beige,9999,land rover,colision,2013,430.0,,2013.0
febrero,jueves,10.0,2,3.0,301.0,,bus extraurbano,ignorado,1999,jmc,colision,2013,431.0,,2013.0
febrero,viernes,2.0,1,1.0,101.0,,ignorado,ignorado,9999,jmc,colision,2013,432.0,,2013.0
febrero,viernes,14.0,3,21.0,2105.0,,microbus,rojo,2007,land rover,vuelco,2013,433.0,,2013.0
febrero,viernes,21.0,4,11.0,1101.0,,motocicleta,ignorado,9999,jmc,vuelco,2013,434.0,,2013.0
febrero,viernes,18.0,4,9.0,901.0,,automovil,gris,1993,land rover,colision,2013,435.0,,2013.0
febrero,viernes,19.0,4,13.0,1323.0,,microbus,blanco,2009,land rover,colision,2013,436.0,,2013.0
febrero,viernes,20.0,4,15.0,1508.0,,pick up,verde,9999,land rover,vuelco,2013,437.0,,2013.0
febrero,viernes,1.0,1,4.0,401.0,,cabezal,ignorado,9999,jmc,colision,2013,438.0,,2013.0
febrero,viernes,17.0,3,13.0,1323.0,,automovil,blanco,2007,jeep,colision,2013,439.0,,2013.0
febrero,sabado,20.0,4,1.0,101.0,,automovil,ignorado,9999,jumbo,colision,2013,440.0,,2013.0
febrero,sabado,1.0,1,1.0,101.0,,taxi,ignorado,9999,jmc,colision,2013,441.0,,2013.0
febrero,sabado,22.0,4,1.0,101.0,,ignorado,ignorado,9999,jmc,colision,2013,442.0,,2013.0
febrero,sabado,6.0,2,1.0,108.0,,automovil,negro,9999,geo,colision,2013,443.0,,2013.0
febrero,sabado,14.0,3,1.0,115.0,,pick up,celeste,1987,land rover,choque,2013,444.0,,2013.0
febrero,sabado,19.0,4,5.0,504.0,,automovil,gris,9999,italika,colision,2013,445.0,,2013.0
febrero,sabado,13.0,3,6.0,602.0,,motocicleta,azul,9999,geo,vuelco,2013,446.0,,2013.0
febrero,sabado,2.0,1,10.0,1020.0,,cabezal,rojo,1998,alfa romeo,colision,2013,447.0,,2013.0
febrero,sabado,17.0,3,17.0,1711.0,,automovil,ignorado,1998,geo,colision,2013,448.0,,2013.0
febrero,sabado,17.0,3,14.0,1416.0,,pick up,azul,1993,land rover,choque,2013,449.0,,2013.0
febrero,domingo,14.0,3,1.0,101.0,,motocicleta,ignorado,9999,kinlon,choque,2013,450.0,,2013.0
febrero,domingo,7.0,2,1.0,101.0,,taxi,blanco,9999,jmc,colision,2013,451.0,,2013.0
febrero,domingo,22.0,4,1.0,101.0,,taxi,blanco,2008,genesis,colision,2013,452.0,,2013.0
febrero,domingo,22.0,4,1.0,103.0,,pick up,azul,9999,jumbo,vuelco,2013,453.0,,2013.0
febrero,domingo,2.0,1,1.0,101.0,,automovil,corinto,2001,jeep,choque,2013,454.0,,2013.0
febrero,domingo,20.0,4,1.0,108.0,,pick up,verde,1987,land rover,colision,2013,455.0,,2013.0
febrero,domingo,18.0,4,20.0,2004.0,,pick up,gris,9999,land rover,vuelco,2013,456.0,,2013.0
febrero,domingo,2.0,1,5.0,506.0,,pick up,rojo,1987,land rover,vuelco,2013,457.0,,2013.0
febrero,domingo,22.0,4,9.0,901.0,,pick up,anaranjado,9999,jumbo,colision,2013,458.0,,2013.0
febrero,domingo,16.0,3,12.0,1219.0,,automovil,beige,2005,jumbo,colision,2013,459.0,,2013.0
febrero,domingo,23.0,4,17.0,1712.0,,motocicleta,rojo,2012,tvs apache,vuelco,2013,460.0,,2013.0
febrero,domingo,12.0,3,3.0,301.0,,pick up,anaranjado,1987,jmc,colision,2013,461.0,,2013.0
febrero,lunes,23.0,4,1.0,101.0,,panel,blanco,2011,avanti,choque,2013,462.0,,2013.0
febrero,lunes,21.0,4,1.0,101.0,,camioneta,azul,1997,kinlon,colision,2013,463.0,,2013.0
febrero,lunes,21.0,4,1.0,101.0,,pick up,verde,9999,jumbo,colision,2013,464.0,,2013.0
febrero,lunes,19.0,4,22.0,2212.0,,motocicleta,ignorado,2010,jmc,colision,2013,465.0,,2013.0
febrero,lunes,10.0,2,5.0,501.0,,pick up,negro,9999,land rover,colision,2013,466.0,,2013.0
febrero,lunes,20.0,4,13.0,1301.0,,automovil,negro,1992,italika,colision,2013,467.0,,2013.0
febrero,lunes,15.0,3,16.0,1601.0,,pick up,negro,2002,daihatsu,choque,2013,468.0,,2013.0
febrero,lunes,0.0,1,18.0,1805.0,,camion,blanco,9999,daihatsu,colision,2013,469.0,,2013.0
febrero,lunes,21.0,4,17.0,1703.0,,automovil,negro,2004,jumbo,colision,2013,470.0,,2013.0
febrero,lunes,14.0,3,17.0,1712.0,,automovil,gris,2009,italika,colision,2013,471.0,,2013.0
febrero,martes,12.0,3,1.0,103.0,,motocicleta,ignorado,9999,jmc,vuelco,2013,472.0,,2013.0
febrero,martes,16.0,3,21.0,2103.0,,pick up,corinto,9999,land rover,vuelco,2013,473.0,,2013.0
febrero,martes,19.0,4,12.0,1216.0,,camion,blanco,9999,jaguar,colision,2013,474.0,,2013.0
febrero,martes,21.0,4,17.0,1708.0,,pick up,negro,9999,land rover,choque,2013,475.0,,2013.0
febrero,martes,18.0,4,7.0,709.0,,bus urbano,ignorado,9999,jmc,choque,2013,476.0,,2013.0
febrero,miercoles,8.0,2,1.0,113.0,,pick up,ignorado,9999,jmc,choque,2013,477.0,,2013.0
febrero,miercoles,14.0,3,1.0,107.0,,automovil,verde,9999,geo,colision,2013,478.0,,2013.0
febrero,miercoles,17.0,3,22.0,2203.0,,pick up,blanco,1993,land rover,colision,2013,479.0,,2013.0
febrero,miercoles,11.0,2,5.0,505.0,,cabezal,blanco,1999,dodge,colision,2013,480.0,,2013.0
febrero,miercoles,0.0,1,10.0,1001.0,,motocicleta,ignorado,9999,jmc,choque,2013,481.0,,2013.0
febrero,miercoles,17.0,3,2.0,201.0,,automovil,gris,2012,internacional,colision,2013,482.0,,2013.0
febrero,miercoles,3.0,1,18.0,1801.0,,pick up,azul,9999,avanti,colision,2013,483.0,,2013.0
febrero,miercoles,21.0,4,18.0,1801.0,,automovil,rojo,9999,land rover,choque,2013,484.0,,2013.0
febrero,miercoles,20.0,4,18.0,1802.0,,motocicleta,rojo,9999,jumbo,colision,2013,485.0,,2013.0
febrero,miercoles,0.0,1,1.0,101.0,,automovil,negro,9999,jmc,colision,2013,486.0,,2013.0
febrero,miercoles,8.0,2,1.0,101.0,,motocicleta,ignorado,9999,jmc,colision,2013,487.0,,2013.0
febrero,jueves,9.0,2,1.0,101.0,,automovil,blanco,2011,internacional,colision,2013,488.0,,2013.0
febrero,jueves,19.0,4,1.0,102.0,,motocicleta,rojo,9999,jumbo,choque,2013,489.0,,2013.0
febrero,jueves,16.0,3,1.0,101.0,,bus urbano,ignorado,1993,jaguar,choque,2013,490.0,,2013.0
febrero,jueves,7.0,2,20.0,2001.0,,camion,verde,9999,daihatsu,choque,2013,491.0,,2013.0
febrero,jueves,20.0,4,20.0,2001.0,,pick up,ignorado,9999,jmc,colision,2013,492.0,,2013.0
febrero,jueves,20.0,4,5.0,511.0,,pick up,rojo,1990,land rover,colision,2013,493.0,,2013.0
febrero,jueves,20.0,4,5.0,501.0,,pick up,corinto,2007,land rover,colision,2013,494.0,,2013.0
febrero,jueves,16.0,3,10.0,1002.0,,motocicleta,ignorado,9999,mahindra,choque,2013,495.0,,2013.0
febrero,jueves,10.0,2,16.0,1603.0,,mototaxi,rojo,9999,tvs apache,choque,2013,496.0,,2013.0
febrero,jueves,10.0,2,18.0,1804.0,,cabezal,azul,1998,lexus,colision,2013,497.0,,2013.0
febrero,jueves,4.0,1,1.0,113.0,,cabezal,rojo,1993,alfa romeo,vuelco,2013,498.0,,2013.0
febrero,viernes,7.0,2,1.0,113.0,,camioneta,negro,2011,chevrolet,colision,2013,499.0,,2013.0
febrero,viernes,5.0,1,1.0,101.0,,pick up,negro,9999,land rover,colision,2013,500.0,,2013.0
febrero,viernes,11.0,2,1.0,101.0,,pick up,verde,1999,land rover,colision,2013,501.0,,2013.0
febrero,viernes,3.0,1,1.0,101.0,,motocicleta,azul,2011,kinlon,colision,2013,502.0,,2013.0
febrero,viernes,11.0,2,1.0,117.0,,motocicleta,negro,9999,jmc,colision,2013,503.0,,2013.0
febrero,viernes,17.0,3,1.0,101.0,,camioneta,gris,2010,ahm,choque,2013,504.0,,2013.0
febrero,viernes,20.0,4,1.0,108.0,,camioneta,verde,2000,internacional,colision,2013,505.0,,2013.0
